Image,product_container_URL,bluproduct_variant,product_promos_specialcamp,Content,Content1,Content2,Name,Description,Price,Price3,Price4,Location,Location5,bluproduct_sold,bluproduct_ratingwrapper
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/tally-072-310-short-pants-bahan-katun-bambu/ps--TAU-60025-00515?ds=TAU-60025-00515-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1rKQ4KLMOA2Lv4+M4inBLoNz/tu7jdfgRraocCG41o/TV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYOx3MY/P1JCPR+VkZon1oF3vi6tL37cibBqpyoQOG6RAO1AbP/grvbJLIA0ySMLKu0Mij/4xkwBjbHdnInRru+a&cnc=false&pickupPointCode=PP-3085543&pid1=TAU-60025-00515,,,,,," 
      TALLY 072/310 Short Pants Bahan Katun Bambu 
    ",Short pants 072 atau celana pendek ini memiliki bahan utama serat katun bambu yang sangat lembut dikulit dan adem ketika digunakan. behan katun bambu juga dapat menyerap keringan yah,"
          Rp23.900
        ","
            Rp40.000
          ","
            40%
          ", Tally Underwear Official Store , Kota Jakarta Barat , Terjual 108 ,"4,9"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/jfashion-haruka-gaya-korea-kemeja-lengan-pendek-wanita/ps--JFN-25267-01580?ds=JFN-25267-01580-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1o+HrefneIfgHWUJp8ktNoCZR4lhEdAaWOypmSSY0F+eV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+zTwYRVVrOAAakyD7lP7m4L5+HAn4xa1bXJlKu9rr2Gi/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3001401&pid1=JFN-25267-01580, 5 , Promo hingga , 15 , 47 , 06 ," 
      Jfashion Haruka Gaya Korea Kemeja Lengan Pendek Wanita 
    ","





Short sleeve shirt
Didesain trendy
Pointed collar
Front button opening 
Material : Velvet 


","
          Rp42.900
        ","
            Rp107.200
          ","
            60%
          ", JFashion Women , Kota Jakarta Barat , Terjual 107 ,"4,8"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/halima-gamis-satin-twilla-beige/ps--HAA-60094-00081?ds=HAA-60094-00081-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1o+HrefneIfgHWUJp8ktNoC4dNGnOKclyRkhiJLBXQWFVfpio0v83fyImViRCUjYcP1ycHsD0Gv3pU06hp78fX4FIV3TYG4eZlaHQvtHp2GSlg9DYcGal6Nha+0m5BO3EeiRIJn1Q5zmSrBX55mysPq1i8Xfr9MUwD5bHCvYmTvIGEF2CFd5FibybOzGufBF9FbtpRfqDAaA4lwYL30vzKag/TEhM96TmlhTuCqvCfZbFAKW/mdJdIJKzfMAI/wTGWqtIOj1AbI+WCKWgu4Ms/804mMRhhEP27Gbx9DNDffF6BzXdRXulGsx8w6vfVbCDw==&cnc=false&pickupPointCode=PP-3198085&pid1=HAA-60094-00081,,,,,," 
      HALIMA Gamis Satin Twilla Beige 
    ",,"
          Rp124.500
        ","
            Rp249.000
          ","
            50%
          ", Halima Official Store , Kota Tangerang , Terjual 107 ,"4,9"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/giordano-women-s-deer-polo-0531120409-turkish-tile/ps--GIW-70004-00082?ds=GIW-70004-00082-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1o+HrefneIfgHWUJp8ktNoBpciUJAaRHr4Q35kb2ityEVfpio0v83fyImViRCUjYcP1ycHsD0Gv3pU06hp78fX5S8zmthDZvuxaMAiMic0Z/VadLzfI1Uug6xRZEdsASicz0Rl8lfc9CnJqjMMx4lFpRiA2nX5MQkJ/wB53voxWGcvQ0uIahobQPIwTeYPsxmF4UgaPzbvwOpk0QC4O2uulzqQNZR3GqpxQ42Pk/pw+mfOab3gJzGMLkHMkxNSUzSw==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00082,, Promo hingga , 15 , 47 , 06 ," 
      Giordano Women's Deer Polo 0531120409 Turkish Tile 
    ",• -,"
          Rp219.000
        ","
            Rp469.000
          ","
            53%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 107 ,"4,8"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/vm-kaos-imlek-tahun-tikus/ps--VMP-18274-01730?ds=VMP-18274-01730-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1rbr05quiCadp0NfTwNUIDUpbbUfhDhad9jlERIStrMwV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYOx3MY/P1JCPR+VkZon1oF39KWKtdRfL1N3QOqEexjZ4aZ417xy8cqjr9rliJjhRSwMij/4xkwBjbHdnInRru+a&cnc=false&pickupPointCode=PP-3113771&pid1=VMP-18274-01730, 2 ,,,,," 
      VM Kaos Imlek Tahun Tikus 
    ","Kaos Imlek VM , special design untuk tahun baru imlek tahun Tikus 2020
Kaos imlek Anak edisi khusus tahun Tikus, model unik dan elegant dengan motip khas imlek yang tidak pasaran .
Tersedia dalam banyak pilihan size dewasa dan anak anak , bisa jadi couple keluarga
Bahan cotton
Dewasa ready M L XL XXL
Anak Anak ready S M L XL dan size PAPA (pria) tersedia di link berbeda ya


","
          Rp35.000
        ","
            Rp125.000
          ","
            72%
          ", VM-ALSHOP Official Store  , Kota Jakarta Pusat , Terjual 101 ,"4,8"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/giordano-women-s-value-print-tee-mhg-0538100145/ps--GIW-70004-00062?ds=GIW-70004-00062-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1kLWEJd5I6eZ+a/SxtQ9KJ3hIB+Jg/pQtnwFTApUK+mpV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+zTwYRVVrOAAakyD7lP7m4K//T7Pb+vXWUagLRkHIHyK/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00062,, Promo hingga , 15 , 47 , 05 ," 
      Giordano Women'S Value Print Tee - Mhg [0538100145] 
    ",,"
          Rp99.000
        ","
            Rp229.000
          ","
            57%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 100 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/giordano-women-s-dear-future-print-tee-0539122031-dim-grey/ps--GIW-70004-00187?ds=GIW-70004-00187-00003&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1pB5TbRwyC2XVr2Cg3BWFEWg7K13sulL2SogAXLko1CIV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+zTwYRVVrOAAakyD7lP7m4K//T7Pb+vXWUagLRkHIHyK/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00187,, Promo hingga , 15 , 47 , 05 ," 
      Giordano Women's Dear Future Print Tee 0539122031 Dim Grey 
    ",,"
          Rp119.000
        ","
            Rp329.000
          ","
            64%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 99 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/chilldope-celana-cargo-b002/ps--LOM-70052-00028?ds=LOM-70052-00028-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1pB5TbRwyC2XVr2Cg3BWFEWIWLdoQl5ZncNcEG1lJHK9V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYOx3MY/P1JCPR+VkZon1oF3vi6tL37cibBqpyoQOG6RAO1AbP/grvbJLIA0ySMLKu0Mij/4xkwBjbHdnInRru+a&cnc=false&pickupPointCode=PP-3450619&pid1=LOM-70052-00028, 4 ,,,,," 
      CHILLDOPE Celana Cargo B002 
    ",,"
          Rp100.000
        ",,, Love me bali , Kab. Gianyar , Terjual 99 ,
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/rewards-vm-kaos-polos-wanita-lengan-pendek/ps--VMP-18274-01903?ds=VMP-18274-01903-00004&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1sntxDk1tYA2Rw6ZO67oASv4laiQjZGbGYH7l/SrU4gb6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPguRossEAoUMZC/Ol+lg8c+HlF5cepFAMRMnu2ybzAWUdOHv1ctek3n1LGKbpQ/kJsU/RD55r8MN6K/oKaplDyYP&cnc=false&pickupPointCode=PP-3130745&pid1=VMP-18274-01903,,,,,," 
      Rewards - VM Kaos Polos Wanita Lengan Pendek 
    "," 
 Short sleeves t-shirt 
 Didesain simple dalam warna solid polos 
 Round neckline 
 Cocok dan nyaman dipakai untuk sehari hari 
 Material : Katun 
","
          Rp45.000
        ","
            Rp99.000
          ","
            55%
          ", VM-ALSHOP Official Store  , Kota Jakarta Pusat , Terjual 98 ,"4,7"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/cressida-bfkc-882835-ladies-jenny-blouse-wanita-red/ps--CRW-28989-00324?ds=CRW-28989-00324-00005&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1klldddus2QZ3nMX2CJbLkzf+kZVH7xc9e4mXmeab7TP6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyBn4ZmlzuTFv8gKnb5+4AR22SA/gHbbB9YMTcVifYGA18cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3005994&pid1=CRW-28989-00324,, Promo hingga , 15 , 47 , 04 ," 
      Cressida BFKC. 882835 Ladies Jenny Blouse Wanita - Red 
    ","• Blouse
• Didesain simple
• Dengan round neckline, dan detail back button opening
• Nyaman saat dipakai
• Material : Cotton mix","
          Rp52.000
        ","
            Rp199.900
          ","
            74%
          ", Cressida Women Official Store , Kota Tangerang & kota lainnya , Terjual 92 ,"4,6"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/giordano-women-s-dear-future-print-tee-0539122021-heirloin-lilac/ps--GIW-70004-00181?ds=GIW-70004-00181-00003&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1gGMuyYv5Kn4NOmgop0NJvGg7K13sulL2SogAXLko1CIV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+zTwYRVVrOAAakyD7lP7m4K//T7Pb+vXWUagLRkHIHyK/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00181,, Promo hingga , 15 , 47 , 04 ," 
      Giordano Women's Dear Future Print Tee 0539122021 Heirloin Lilac 
    ",,"
          Rp119.000
        ","
            Rp329.000
          ","
            64%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 89 ,"4,9"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/9-to-12-crinkle-shorts-celana-pendek-wanita/ps--9TW-60021-01492?ds=9TW-60021-01492-00003&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1iTaZCGooecgsWvAcJ/74/fwgE5wHWkQhy2imEVJ/6La6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyN7rQN9FFLoQdQljrd7tjoV4DfyRp7giKcZcJoiBwHzV8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3047957&pid1=9TW-60021-01492, 3 , Promo hingga , 15 , 47 , 03 ," 
      9 to 12 Crinkle Shorts Celana Pendek Wanita 
    ","• High waist
• Pinggang karet dengan detail drawstring
• Wide Leg design
• Side pocket details
• Polyester Crinkle Material","
          Rp79.000
        ","
            Rp249.000
          ","
            68%
          ", 9to12 Woman Official Store , Kota Tangerang , Terjual 88 ,"4,8"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/cardinal-femme-tunik-3-pink/ps--CAW-70019-00807?ds=CAW-70019-00807-00002&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1iTaZCGooecgsWvAcJ/74/cDZl3TfSkqtKqcUgiJK3sk6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPguRossEAoUMZC/Ol+lg8c+HlF5cepFAMRMnu2ybzAWUdJeIY+R/+i5jsClM3E5CIJc/RD55r8MN6K/oKaplDyYP&cnc=false&pickupPointCode=PP-3304898&pid1=CAW-70019-00807,,,,,," 
      CARDINAL FEMME TUNIK 3 (PINK) 
    ",,"
          Rp69.000
        ","
            Rp369.900
          ","
            81%
          ", Cardinal  Women Official Store , Kab. Bandung , Terjual 88 ,"4,8"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/giordano-women-s-national-day-tee-0539121414-signature-navy/ps--GIW-70004-00248?ds=GIW-70004-00248-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1r8y5SHzyxdqFAEvmG4xRR6g7K13sulL2SogAXLko1CIV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+zTwYRVVrOAAakyD7lP7m4K//T7Pb+vXWUagLRkHIHyK/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00248,, Promo hingga , 15 , 47 , 02 ," 
      Giordano Women's National Day Tee - 0539121414 Signature Navy 
    ","• - Material katun kombinasi tidak transparan, ringan, dan semi stretch""","
          Rp119.000
        ","
            Rp349.000
          ","
            66%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 87 ,"4,9"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/rodeo-blouse-wanita-haura-blouse-grey/ps--ROH-60038-00204?ds=ROH-60038-00204-00003&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1lz+A7b8xb7ZUiFM+BeGRM4KgL+tWpuEV/rztG3LNIE56Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyBn4ZmlzuTFv8gKnb5+4AR22SA/gHbbB9YMTcVifYGA18cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3187447&pid1=ROH-60038-00204,, Promo hingga , 15 , 47 , 02 ," 
      Rodeo - Blouse Wanita - Haura Blouse - Grey 
    ",,"
          Rp50.000
        ","
            Rp399.900
          ","
            87%
          ", Rodeo House Official Store , Kota Jakarta Utara , Terjual 84 ,"4,8"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/vm-lgk-03-v-neck-tunik-lengan-panjang-wanita/ps--VMP-18274-01813?ds=VMP-18274-01813-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1nwJOXlclPYd7qpqx3iQZ7iv434vjTgTXSTb+ReXgV8V6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvg93FMcpkFX3C6Ss3jDzb/Jm1Nu/eiGATpe2J7ynETtlnF9VKLu6jPhvkpP1HvxPguRossEAoUMZC/Ol+lg8c+HlF5cepFAMRMnu2ybzAWUdJeIY+R/+i5jsClM3E5CIJc/RD55r8MN6K/oKaplDyYP&cnc=false&pickupPointCode=PP-3113771&pid1=VMP-18274-01813, 4 ,,,,," 
      VM LGK-03 V Neck Tunik Lengan Panjang Wanita 
    ","





Long sleeves tunik
Didesain simple dan fashionable
V Neckline
Left chest pocket
Material : Katun combed


","
          Rp75.000
        ","
            Rp210.000
          ","
            64%
          ", VM-ALSHOP Official Store  , Kota Jakarta Pusat & kota lainnya , Terjual 83 ,"4,7"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/ellipsesinc-kaos-oversize-cat-collection/ps--ELM-60027-00500?ds=ELM-60027-00500-00017&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1nwJOXlclPYd7qpqx3iQZ7jhh/TRRIJaeYK49TgQ8oAP6Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyFWbDfLF/5KnLYCxjUA9SQvdu9eGrszG3HC6MtVrn8lp8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3085683&pid1=ELM-60027-00500,, Promo hingga , 15 , 47 , 01 ," 
      ELLIPSESINC Kaos Oversize Cat Collection 
    ","• Short sleeves T-shirt 
• Didesain trendy 
• Round neckline dan image & lettering print pada bagian depan 
• Nyaman saat digunakan sehari-hari 
• Material : Cotton combed 30S","
          Rp36.955
        ","
            Rp90.000
          ","
            59%
          ", ELLIPSES.INC Official Store , Kota Jakarta Barat , Terjual 83 ,"3,3"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/giordano-women-s-dear-future-print-tee-0539122045-signature-black/ps--GIW-70004-00186?ds=GIW-70004-00186-00003&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1nwJOXlclPYd7qpqx3iQZ7ig7K13sulL2SogAXLko1CIV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+zTwYRVVrOAAakyD7lP7m4K//T7Pb+vXWUagLRkHIHyK/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00186,, Promo hingga , 15 , 47 , 01 ," 
      Giordano Women's Dear Future Print Tee 0539122045 Signature Black 
    ",,"
          Rp119.000
        ","
            Rp329.000
          ","
            64%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 83 ,"5,0"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/serene-celana-loungewear-satin-annisa-black/ps--SEW-70026-00009?ds=SEW-70026-00009-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1poYmPpp+4np1fbP+lKd4vsKgL+tWpuEV/rztG3LNIE56Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYs4+rWZ7zCXM6RAaC0DCw0Kkkafi+cjIiXcB4olXgzyN7rQN9FFLoQdQljrd7tjoV4DfyRp7giKcZcJoiBwHzV8cPPdURY/4tQQUaa+hb4fg==&cnc=false&pickupPointCode=PP-3303912&pid1=SEW-70026-00009,, Promo hingga , 15 , 47 , 00 ," 
      SERENE Celana Loungewear Satin Annisa Black 
    ","• - Bahan Satin premium 
• - Jahitan kuat dan rapi 
• - Celana dengan saku , Pinggang Karet fit to XL","
          Rp50.000
        ","
            Rp89.000
          ","
            44%
          ", Serene Official Store , Kota Tangerang , Terjual 82 ,"4,7"
https://www.static-src.com/frontend/catalog/static/assets/img-placeholder.png,https://www.blibli.com/p/hush-puppies-oline-4-wanita-01/ps--HUP-60031-00684?ds=HUP-60031-00684-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1kEBTwiSpIo4v+cKVqPIb6NVRzmUsKDADNBb+BeBjiL2V6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70PfM//eNdJUCw07oJWQqIFs/CwvdFssFoOKOSDSYO3t+ZeU17vCA5Htcepz5rtGXYOx3MY/P1JCPR+VkZon1oF362oPXv9NpMOjpFhLW3JXCyErx9LN5z5XMR8TDruxW5EMij/4xkwBjbHdnInRru+a&cnc=false&pickupPointCode=PP-3191671&pid1=HUP-60031-00684,,,,,," 
      Hush Puppies OLINE 4 Wanita 01 
    ",,"
          Rp399.000
        ",,, Hush Puppies Apparel Ladies , Kota Bekasi , Terjual 80 ,"4,8"
,,,,,,,,,,,,,,,
https://www.static-src.com/wcsstore/Indraprastha/images/catalog/medium//catalog-image/116/MTA-107978398/zalmore_zalmore_full06.jpg?output-format=webp,https://www.blibli.com/p/zalmore-basic-women-oneck-t-shirt-premium-cotton-kaos-wanita/ps--ZAE-60032-00108?ds=ZAE-60032-00108-00026&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1kEBTwiSpIo4v+cKVqPIb6N4tMrNwI8aE07+iu0+3Ro26Oqsz+aOWzolAPMge9OW4yIHjOgFuRMqSJXHFTqGvvgDGemfm5SNh5Jq9KPDEXJ5jzCxKTOmEWlperjuKJtK31FBTc87YP8sPvWm7FKE+rYWMKrdJEbDUbEIsZn585L0kIbtzDK2gERAiTw4DQuk2FaAiy9nSXEHlkyWTIkTjhTWmulL9IO65KDkK41EouXMfa00zlsXsTrjQFyerHZEJB0ypoMqq3k5GhMO5vYQNftQt68FkURUv8vQDvpbPpbRElFIlB9ILaizqDYZ/u2dT/x0QHm5zZ7jsrRJgmB+SRo=&cnc=false&pickupPointCode=PP-3276103&pid1=ZAE-60032-00108, 11 , Promo hingga , 15 , 46 , 36 ," 
      Zalmore Basic Women Oneck T-Shirt Premium Cotton - Kaos Wanita 
    ","• Size Detail (lingkar dada x panjang baju) 
• S : 86 x 58 cm 
• M : 92 x 60 cm 
• L : 98 x 62 cm 
• XL : 104 x 64 cm 
• 2XL : 110 x 66 cm 
• Notes : Toleransi error size, 5% dari sizechart di atas","
          Rp46.000
        ","
            Rp80.000
          ","
            43%
          ", Zalmore Official Store , Kab. Bandung , Terjual 80 ,"4,6"
https://www.static-src.com/wcsstore/Indraprastha/images/catalog/medium//105/MTA-55176459/giordano_giordano_full01.jpg?output-format=webp,https://www.blibli.com/p/giordano-women-s-dear-future-print-tee-0539122001-signature-white/ps--GIW-70004-00180?ds=GIW-70004-00180-00003&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1uYra9ftJqLabXlrD5+6lUqg7K13sulL2SogAXLko1CIV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+zTwYRVVrOAAakyD7lP7m4K//T7Pb+vXWUagLRkHIHyK/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00180,, Promo hingga , 15 , 46 , 36 ," 
      Giordano Women's Dear Future Print Tee 0539122001 Signature White 
    ",,"
          Rp119.000
        ","
            Rp329.000
          ","
            64%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 79 ,"4,9"
https://www.static-src.com/wcsstore/Indraprastha/images/catalog/medium//101/MTA-46971281/giordano_giordano_women-s_printed_tee_national_day_-_signature_white_-0539121403-_full04_byhj2cnv.jpg?output-format=webp,https://www.blibli.com/p/giordano-women-s-printed-tee-national-day-signature-white-0539121403/ps--GIW-70004-00068?ds=GIW-70004-00068-00001&source=CATEGORY&sid=aaea9690640ec828&metaData=Sa0jw+XIAzQDKlCuUgCF1uYra9ftJqLabXlrD5+6lUqg7K13sulL2SogAXLko1CIV6xq99GcSyZY1Sf3L0gZM81tC/d72O3xovd3W/bG70MpLMfP88iQTh28yrud9gP8L8fQNr+iQQraBtd3ylN43svJqIi2XqjxFa1WXD2Hq7krriCFOI5lmHqdKNgbp4eEHTKmgyqreTkaEw7m9hA1+zTwYRVVrOAAakyD7lP7m4K//T7Pb+vXWUagLRkHIHyK/HRAebnNnuOytEmCYH5JGg==&cnc=false&pickupPointCode=PP-3348001&pid1=GIW-70004-00068,, Promo hingga , 15 , 46 , 35 ," 
      Giordano Women's Printed Tee National Day - Signature White [0539121403] 
    ",,"
          Rp119.000
        ","
            Rp399.000
          ","
            70%
          ", Giordano Women Official Store  , Kota Tangerang , Terjual 79 ,"5,0"
